,GameID,date,home,away,homescore,awayscore,Season,homeawaydiff,homekey,awaykey,homewin,combinedscore,predhomewin,tested edge,year,month,week,nflweek,day,joindate,homewinbi,homeoffrank,homeoffkey,awayoffrank,awayoffkey
1133,2013121507,2013-12-15,STL,NO,27,16,2013,11,STL2013,NO2013,Y,43,Y,0,2013,12,50,14,6,201314,1,21.0,STL2013,10.0,NO2013
1134,2013101310,2013-10-13,NE,NO,30,27,2013,3,NE2013,NO2013,Y,57,Y,0,2013,10,41,5,6,20135,1,3.0,NE2013,10.0,NO2013
1135,2013112100,2013-11-21,ATL,NO,13,17,2013,-4,ATL2013,NO2013,N,30,N,0,2013,11,47,11,3,201311,0,20.0,ATL2013,10.0,NO2013
1136,2013091510,2013-09-15,TB,NO,14,16,2013,-2,TB2013,NO2013,N,30,N,0,2013,9,37,1,6,20131,0,30.0,TB2013,10.0,NO2013
1137,2013120200,2013-12-02,SEA,NO,34,7,2013,27,SEA2013,NO2013,Y,41,Y,0,2013,12,49,13,0,201313,1,9.0,SEA2013,10.0,NO2013
1138,2013090801,2013-09-08,CAR,SEA,7,12,2013,-5,CAR2013,SEA2013,N,19,N,0,2013,9,36,0,6,20130,0,18.0,CAR2013,9.0,SEA2013
1139,2013100603,2013-10-06,IND,SEA,34,28,2013,6,IND2013,SEA2013,Y,62,Y,0,2013,10,40,4,6,20134,1,15.0,IND2013,9.0,SEA2013
1140,2013120812,2013-12-08,SF,SEA,19,17,2013,2,SF2013,SEA2013,Y,36,Y,0,2013,12,49,13,6,201313,1,11.0,SF2013,9.0,SEA2013
1141,2013102800,2013-10-28,STL,SEA,9,14,2013,-5,STL2013,SEA2013,N,23,N,0,2013,10,44,8,0,20138,0,21.0,STL2013,9.0,SEA2013
1142,2013111000,2013-11-10,ATL,SEA,10,33,2013,-23,ATL2013,SEA2013,N,43,N,0,2013,11,45,9,6,20139,0,20.0,ATL2013,9.0,SEA2013
1143,2013092903,2013-09-29,HOU,SEA,20,23,2013,-3,HOU2013,SEA2013,N,43,N,0,2013,9,39,3,6,20133,0,31.0,HOU2013,9.0,SEA2013
1144,2013101700,2013-10-17,ARI,SEA,22,34,2013,-12,ARI2013,SEA2013,N,56,N,0,2013,10,42,6,3,20136,0,17.0,ARI2013,9.0,SEA2013
1145,2013121506,2013-12-15,NYG,SEA,0,23,2013,-23,NYG2013,SEA2013,N,23,N,0,2013,12,50,14,6,201314,0,28.0,NYG2013,9.0,SEA2013
1146,2013092210,2013-09-22,CAR,NYG,38,0,2013,38,CAR2013,NYG2013,Y,38,Y,0,2013,9,38,2,6,20132,1,18.0,CAR2013,28.0,NYG2013
1147,2013101000,2013-10-10,CHI,NYG,27,21,2013,6,CHI2013,NYG2013,Y,48,Y,0,2013,10,41,5,3,20135,1,2.0,CHI2013,28.0,NYG2013
1148,2013122210,2013-12-22,DET,NYG,20,23,2013,-3,DET2013,NYG2013,N,43,N,0,2013,12,51,15,6,201315,0,13.0,DET2013,28.0,NYG2013
1149,2013090812,2013-09-08,DAL,NYG,36,31,2013,5,DAL2013,NYG2013,Y,67,Y,0,2013,9,36,0,6,20130,1,5.0,DAL2013,28.0,NYG2013
1150,2013120111,2013-12-01,WAS,NYG,17,24,2013,-7,WAS2013,NYG2013,N,41,N,0,2013,12,48,12,6,201312,0,23.0,WAS2013,28.0,NYG2013
1151,2013120811,2013-12-08,SD,NYG,37,14,2013,23,SD2013,NYG2013,Y,51,Y,0,2013,12,49,13,6,201313,1,12.0,SD2013,28.0,NYG2013
1152,2013102705,2013-10-27,PHI,NYG,7,15,2013,-8,PHI2013,NYG2013,N,22,N,0,2013,10,43,7,6,20137,0,4.0,PHI2013,28.0,NYG2013
1153,2013092905,2013-09-29,KC,NYG,31,7,2013,24,KC2013,NYG2013,Y,38,Y,0,2013,9,39,3,6,20133,1,7.0,KC2013,28.0,NYG2013
1154,2013102001,2013-10-20,CAR,STL,30,15,2013,15,CAR2013,STL2013,Y,45,Y,0,2013,10,42,6,6,20136,1,18.0,CAR2013,21.0,STL2013
1155,2013111004,2013-11-10,IND,STL,8,38,2013,-30,IND2013,STL2013,N,46,N,0,2013,11,45,9,6,20139,0,15.0,IND2013,21.0,STL2013
1156,2013120108,2013-12-01,SF,STL,23,13,2013,10,SF2013,STL2013,Y,36,Y,0,2013,12,48,12,6,201312,1,11.0,SF2013,21.0,STL2013
1157,2013092202,2013-09-22,DAL,STL,31,7,2013,24,DAL2013,STL2013,Y,38,Y,0,2013,9,38,2,6,20132,1,5.0,DAL2013,21.0,STL2013
1158,2013091500,2013-09-15,ATL,STL,31,24,2013,7,ATL2013,STL2013,Y,55,Y,0,2013,9,37,1,6,20131,1,20.0,ATL2013,21.0,STL2013
1159,2013101303,2013-10-13,HOU,STL,13,38,2013,-25,HOU2013,STL2013,N,51,N,0,2013,10,41,5,6,20135,0,31.0,HOU2013,21.0,STL2013
1160,2013120810,2013-12-08,ARI,STL,30,10,2013,20,ARI2013,STL2013,Y,40,Y,0,2013,12,49,13,6,201313,1,17.0,ARI2013,21.0,STL2013
1161,2013122915,2013-12-29,SEA,STL,27,9,2013,18,SEA2013,STL2013,Y,36,Y,0,2013,12,52,16,6,201316,1,9.0,SEA2013,21.0,STL2013
1162,2013091503,2013-09-15,CHI,MIN,31,30,2013,1,CHI2013,MIN2013,Y,61,Y,0,2013,9,37,1,6,20131,1,2.0,CHI2013,14.0,MIN2013
1163,2013090804,2013-09-08,DET,MIN,34,24,2013,10,DET2013,MIN2013,Y,58,Y,0,2013,9,36,0,6,20130,1,13.0,DET2013,14.0,MIN2013
1164,2013110302,2013-11-03,DAL,MIN,27,23,2013,4,DAL2013,MIN2013,Y,50,Y,0,2013,11,44,8,6,20138,1,5.0,DAL2013,14.0,MIN2013
1165,2013112403,2013-11-24,GB,MIN,26,26,2013,0,GB2013,MIN2013,N,52,N,0,2013,11,47,11,6,201311,0,8.0,GB2013,14.0,MIN2013
1166,2013120800,2013-12-08,BAL,MIN,29,26,2013,3,BAL2013,MIN2013,Y,55,Y,0,2013,12,49,13,6,201313,1,25.0,BAL2013,14.0,MIN2013
1167,2013102100,2013-10-21,NYG,MIN,23,7,2013,16,NYG2013,MIN2013,Y,30,Y,0,2013,10,43,7,0,20137,1,28.0,NYG2013,14.0,MIN2013
1168,2013111711,2013-11-17,SEA,MIN,41,20,2013,21,SEA2013,MIN2013,Y,61,Y,0,2013,11,46,10,6,201310,1,9.0,SEA2013,14.0,MIN2013
1169,2013122202,2013-12-22,CIN,MIN,42,14,2013,28,CIN2013,MIN2013,Y,56,Y,0,2013,12,51,15,6,201315,1,6.0,CIN2013,14.0,MIN2013
1170,2013122901,2013-12-29,CHI,GB,28,33,2013,-5,CHI2013,GB2013,N,61,N,0,2013,12,52,16,6,201316,0,2.0,CHI2013,8.0,GB2013
1171,2013112800,2013-11-28,DET,GB,40,10,2013,30,DET2013,GB2013,Y,50,Y,0,2013,11,48,12,3,201312,1,13.0,DET2013,8.0,GB2013
1172,2013090811,2013-09-08,SF,GB,34,28,2013,6,SF2013,GB2013,Y,62,Y,0,2013,9,36,0,6,20130,1,11.0,SF2013,8.0,GB2013
1173,2013121512,2013-12-15,DAL,GB,36,37,2013,-1,DAL2013,GB2013,N,73,N,0,2013,12,50,14,6,201314,0,5.0,DAL2013,8.0,GB2013
1174,2013101300,2013-10-13,BAL,GB,17,19,2013,-2,BAL2013,GB2013,N,36,N,0,2013,10,41,5,6,20135,0,25.0,BAL2013,8.0,GB2013
1175,2013111712,2013-11-17,NYG,GB,27,13,2013,14,NYG2013,GB2013,Y,40,Y,0,2013,11,46,10,6,201310,1,28.0,NYG2013,8.0,GB2013
1176,2013092201,2013-09-22,CIN,GB,34,30,2013,4,CIN2013,GB2013,Y,64,Y,0,2013,9,38,2,6,20132,1,6.0,CIN2013,8.0,GB2013
1177,2013102710,2013-10-27,MIN,GB,31,44,2013,-13,MIN2013,GB2013,N,75,N,0,2013,10,43,7,6,20137,0,14.0,MIN2013,8.0,GB2013
1178,2013102012,2013-10-20,IND,DEN,39,33,2013,6,IND2013,DEN2013,Y,72,Y,0,2013,10,42,6,6,20136,1,15.0,IND2013,1.0,DEN2013
1179,2013100609,2013-10-06,DAL,DEN,48,51,2013,-3,DAL2013,DEN2013,N,99,N,0,2013,10,40,4,6,20134,0,5.0,DAL2013,1.0,DEN2013
1180,2013111010,2013-11-10,SD,DEN,20,28,2013,-8,SD2013,DEN2013,N,48,N,0,2013,11,45,9,6,20139,0,12.0,SD2013,1.0,DEN2013
1181,2013112411,2013-11-24,NE,DEN,34,31,2013,3,NE2013,DEN2013,Y,65,Y,0,2013,11,47,11,6,201311,1,3.0,NE2013,1.0,DEN2013
1182,2013120103,2013-12-01,KC,DEN,28,35,2013,-7,KC2013,DEN2013,N,63,N,0,2013,12,48,12,6,201312,0,7.0,KC2013,1.0,DEN2013
1183,2013122203,2013-12-22,HOU,DEN,13,37,2013,-24,HOU2013,DEN2013,N,50,N,0,2013,12,51,15,6,201315,0,31.0,HOU2013,1.0,DEN2013
1184,2013122913,2013-12-29,OAK,DEN,14,34,2013,-20,OAK2013,DEN2013,N,48,N,0,2013,12,52,16,6,201316,0,24.0,OAK2013,1.0,DEN2013
1185,2013091511,2013-09-15,NYG,DEN,23,41,2013,-18,NYG2013,DEN2013,N,64,N,0,2013,9,37,1,6,20131,0,28.0,NYG2013,1.0,DEN2013
1186,2013121502,2013-12-15,IND,HOU,25,3,2013,22,IND2013,HOU2013,Y,28,Y,0,2013,12,50,14,6,201314,1,15.0,IND2013,31.0,HOU2013
1187,2013100611,2013-10-06,SF,HOU,34,3,2013,31,SF2013,HOU2013,Y,37,Y,0,2013,10,40,4,6,20134,1,11.0,SF2013,31.0,HOU2013
1188,2013090901,2013-09-09,SD,HOU,28,31,2013,-3,SD2013,HOU2013,N,59,N,0,2013,9,37,1,0,20131,0,12.0,SD2013,31.0,HOU2013
1189,2013102005,2013-10-20,KC,HOU,17,16,2013,1,KC2013,HOU2013,Y,33,Y,0,2013,10,42,6,6,20136,1,7.0,KC2013,31.0,HOU2013
1190,2013092200,2013-09-22,BAL,HOU,30,9,2013,21,BAL2013,HOU2013,Y,39,Y,0,2013,9,38,2,6,20132,1,25.0,BAL2013,31.0,HOU2013
1191,2013111009,2013-11-10,ARI,HOU,27,24,2013,3,ARI2013,HOU2013,Y,51,Y,0,2013,11,45,9,6,20139,1,17.0,ARI2013,31.0,HOU2013
1192,2013122911,2013-12-29,TEN,HOU,16,10,2013,6,TEN2013,HOU2013,Y,26,Y,0,2013,12,52,16,6,201316,1,19.0,TEN2013,31.0,HOU2013
1193,2013092211,2013-09-22,SF,IND,7,27,2013,-20,SF2013,IND2013,N,34,N,0,2013,9,38,2,6,20132,0,11.0,SF2013,15.0,IND2013
1194,2013101400,2013-10-14,SD,IND,19,9,2013,10,SD2013,IND2013,Y,28,Y,0,2013,10,42,6,0,20136,1,12.0,SD2013,15.0,IND2013
1195,2013122205,2013-12-22,KC,IND,7,23,2013,-16,KC2013,IND2013,N,30,N,0,2013,12,51,15,6,201315,0,7.0,KC2013,15.0,IND2013
1196,2013110310,2013-11-03,HOU,IND,24,27,2013,-3,HOU2013,IND2013,N,51,N,0,2013,11,44,8,6,20138,0,31.0,HOU2013,15.0,IND2013
1197,2013112408,2013-11-24,ARI,IND,40,11,2013,29,ARI2013,IND2013,Y,51,Y,0,2013,11,47,11,6,201311,1,17.0,ARI2013,15.0,IND2013
1198,2013120801,2013-12-08,CIN,IND,42,28,2013,14,CIN2013,IND2013,Y,70,Y,0,2013,12,49,13,6,201313,1,6.0,CIN2013,15.0,IND2013
1199,2013111400,2013-11-14,TEN,IND,27,30,2013,-3,TEN2013,IND2013,N,57,N,0,2013,11,46,10,3,201310,0,19.0,TEN2013,15.0,IND2013
1200,2014090400,2014-09-04,SEA,GB,36,16,2014,20,SEA2014,GB2014,Y,52,Y,0,2014,9,36,0,3,20140,1,10.0,SEA2014,1.0,GB2014
1201,2014092801,2014-09-28,CHI,GB,17,38,2014,-21,CHI2014,GB2014,N,55,N,0,2014,9,39,3,6,20143,0,23.0,CHI2014,1.0,GB2014
1202,2014101204,2014-10-12,MIA,GB,24,27,2014,-3,MIA2014,GB2014,N,51,N,0,2014,10,41,5,6,20145,0,11.0,MIA2014,1.0,GB2014
1203,2014122107,2014-12-21,TB,GB,3,20,2014,-17,TB2014,GB2014,N,23,N,0,2014,12,51,15,6,201415,0,29.0,TB2014,1.0,GB2014
1204,2014092103,2014-09-21,DET,GB,19,7,2014,12,DET2014,GB2014,Y,26,Y,0,2014,9,38,2,6,20142,1,22.0,DET2014,1.0,GB2014
1205,2014121402,2014-12-14,BUF,GB,21,13,2014,8,BUF2014,GB2014,Y,34,Y,0,2014,12,50,14,6,201414,1,18.0,BUF2014,1.0,GB2014
1206,2014112305,2014-11-23,MIN,GB,21,24,2014,-3,MIN2014,GB2014,N,45,N,0,2014,11,47,11,6,201411,0,20.0,MIN2014,1.0,GB2014
1207,2014102612,2014-10-26,NO,GB,44,23,2014,21,NO2014,GB2014,Y,67,Y,0,2014,10,43,7,6,20147,1,9.0,NO2014,1.0,GB2014
1208,2014092112,2014-09-21,SEA,DEN,26,20,2014,6,SEA2014,DEN2014,Y,46,Y,0,2014,9,38,2,6,20142,1,10.0,SEA2014,2.0,DEN2014
1209,2014111607,2014-11-16,STL,DEN,22,7,2014,15,STL2014,DEN2014,Y,29,Y,0,2014,11,46,10,6,201410,1,21.0,STL2014,2.0,DEN2014
1210,2014101206,2014-10-12,NYJ,DEN,17,31,2014,-14,NYJ2014,DEN2014,N,48,N,0,2014,10,41,5,6,20145,0,28.0,NYJ2014,2.0,DEN2014
1211,2014113011,2014-11-30,KC,DEN,16,29,2014,-13,KC2014,DEN2014,N,45,N,0,2014,11,48,12,6,201412,0,16.0,KC2014,2.0,DEN2014
1212,2014122200,2014-12-22,CIN,DEN,37,28,2014,9,CIN2014,DEN2014,Y,65,Y,0,2014,12,52,16,0,201416,1,15.0,CIN2014,2.0,DEN2014
1213,2014121410,2014-12-14,SD,DEN,10,22,2014,-12,SD2014,DEN2014,N,32,N,0,2014,12,50,14,6,201414,0,17.0,SD2014,2.0,DEN2014
1214,2014110907,2014-11-09,OAK,DEN,17,41,2014,-24,OAK2014,DEN2014,N,58,N,0,2014,11,45,9,6,20149,0,31.0,OAK2014,2.0,DEN2014
1215,2014110208,2014-11-02,NE,DEN,43,21,2014,22,NE2014,DEN2014,Y,64,Y,0,2014,11,44,8,6,20148,1,4.0,NE2014,2.0,DEN2014
1216,2014101211,2014-10-12,SEA,DAL,23,30,2014,-7,SEA2014,DAL2014,N,53,N,0,2014,10,41,5,6,20145,0,10.0,SEA2014,5.0,DAL2014
1217,2014092109,2014-09-21,STL,DAL,31,34,2014,-3,STL2014,DAL2014,N,65,N,0,2014,9,38,2,6,20142,0,21.0,STL2014,5.0,DAL2014
1218,2014121413,2014-12-14,PHI,DAL,27,38,2014,-11,PHI2014,DAL2014,N,65,N,0,2014,12,50,14,6,201414,0,3.0,PHI2014,5.0,DAL2014
1219,2014120400,2014-12-04,CHI,DAL,28,41,2014,-13,CHI2014,DAL2014,N,69,N,0,2014,12,49,13,3,201413,0,23.0,CHI2014,5.0,DAL2014
1220,2014122812,2014-12-28,WAS,DAL,17,44,2014,-27,WAS2014,DAL2014,N,61,N,0,2014,12,52,16,6,201416,0,26.0,WAS2014,5.0,DAL2014
1221,2014091406,2014-09-14,TEN,DAL,10,26,2014,-16,TEN2014,DAL2014,N,36,N,0,2014,9,37,1,6,20141,0,30.0,TEN2014,5.0,DAL2014
1222,2014112312,2014-11-23,NYG,DAL,28,31,2014,-3,NYG2014,DAL2014,N,59,N,0,2014,11,47,11,6,201411,0,13.0,NYG2014,5.0,DAL2014
1223,2014110209,2014-11-02,SEA,OAK,30,24,2014,6,SEA2014,OAK2014,Y,54,Y,0,2014,11,44,8,6,20148,1,10.0,SEA2014,31.0,OAK2014
1224,2014113007,2014-11-30,STL,OAK,52,0,2014,52,STL2014,OAK2014,Y,52,Y,0,2014,11,48,12,6,201412,1,21.0,STL2014,31.0,OAK2014
1225,2014090706,2014-09-07,NYJ,OAK,19,14,2014,5,NYJ2014,OAK2014,Y,33,Y,0,2014,9,36,0,6,20140,1,28.0,NYJ2014,31.0,OAK2014
1226,2014121407,2014-12-14,KC,OAK,31,13,2014,18,KC2014,OAK2014,Y,44,Y,0,2014,12,50,14,6,201414,1,16.0,KC2014,31.0,OAK2014
1227,2014122813,2014-12-28,DEN,OAK,47,14,2014,33,DEN2014,OAK2014,Y,61,Y,0,2014,12,52,16,6,201416,1,2.0,DEN2014,31.0,OAK2014
1228,2014102610,2014-10-26,CLE,OAK,23,13,2014,10,CLE2014,OAK2014,Y,36,Y,0,2014,10,43,7,6,20147,1,27.0,CLE2014,31.0,OAK2014
1229,2014111609,2014-11-16,SD,OAK,13,6,2014,7,SD2014,OAK2014,Y,19,Y,0,2014,11,46,10,6,201410,1,17.0,SD2014,31.0,OAK2014
1230,2014092105,2014-09-21,NE,OAK,16,9,2014,7,NE2014,OAK2014,Y,25,Y,0,2014,9,38,2,6,20142,1,4.0,NE2014,31.0,OAK2014
1231,2014110909,2014-11-09,SEA,NYG,38,17,2014,21,SEA2014,NYG2014,Y,55,Y,0,2014,11,45,9,6,20149,1,10.0,SEA2014,13.0,NYG2014
1232,2014122108,2014-12-21,STL,NYG,27,37,2014,-10,STL2014,NYG2014,N,64,N,0,2014,12,51,15,6,201415,0,21.0,STL2014,13.0,NYG2014
1233,2014101212,2014-10-12,PHI,NYG,27,0,2014,27,PHI2014,NYG2014,Y,27,Y,0,2014,10,41,5,6,20145,1,3.0,PHI2014,13.0,NYG2014
1234,2014101910,2014-10-19,DAL,NYG,31,21,2014,10,DAL2014,NYG2014,Y,52,Y,0,2014,10,42,6,6,20146,1,5.0,DAL2014,13.0,NYG2014
1235,2014090800,2014-09-08,DET,NYG,35,14,2014,21,DET2014,NYG2014,Y,49,Y,0,2014,9,37,1,0,20141,1,22.0,DET2014,13.0,NYG2014
1236,2014092500,2014-09-25,WAS,NYG,14,45,2014,-31,WAS2014,NYG2014,N,59,N,0,2014,9,39,3,3,20143,0,26.0,WAS2014,13.0,NYG2014
1237,2014120707,2014-12-07,TEN,NYG,7,36,2014,-29,TEN2014,NYG2014,N,43,N,0,2014,12,49,13,6,201413,0,30.0,TEN2014,13.0,NYG2014
1238,2014112309,2014-11-23,SEA,ARI,19,3,2014,16,SEA2014,ARI2014,Y,22,Y,0,2014,11,47,11,6,201411,1,10.0,SEA2014,24.0,ARI2014
1239,2014113009,2014-11-30,ATL,ARI,29,18,2014,11,ATL2014,ARI2014,Y,47,Y,0,2014,11,48,12,6,201412,1,12.0,ATL2014,24.0,ARI2014
1240,2014121100,2014-12-11,STL,ARI,6,12,2014,-6,STL2014,ARI2014,N,18,N,0,2014,12,50,14,3,201414,0,21.0,STL2014,24.0,ARI2014
1241,2014110202,2014-11-02,DAL,ARI,17,28,2014,-11,DAL2014,ARI2014,N,45,N,0,2014,11,44,8,6,20148,0,5.0,DAL2014,24.0,ARI2014
1242,2014100509,2014-10-05,DEN,ARI,41,20,2014,21,DEN2014,ARI2014,Y,61,Y,0,2014,10,40,4,6,20144,1,2.0,DEN2014,24.0,ARI2014
1243,2014091405,2014-09-14,NYG,ARI,14,25,2014,-11,NYG2014,ARI2014,N,39,N,0,2014,9,37,1,6,20141,0,13.0,NYG2014,24.0,ARI2014
1244,2014101911,2014-10-19,OAK,ARI,13,24,2014,-11,OAK2014,ARI2014,N,37,N,0,2014,10,42,6,6,20146,0,31.0,OAK2014,24.0,ARI2014
1245,2014122814,2014-12-28,SF,ARI,20,17,2014,3,SF2014,ARI2014,Y,37,Y,0,2014,12,52,16,6,201416,1,25.0,SF2014,24.0,ARI2014
1246,2014121412,2014-12-14,SEA,SF,17,7,2014,10,SEA2014,SF2014,Y,24,Y,0,2014,12,50,14,6,201414,1,10.0,SEA2014,25.0,SF2014
1247,2014101300,2014-10-13,STL,SF,17,31,2014,-14,STL2014,SF2014,N,48,N,0,2014,10,42,6,0,20146,0,21.0,STL2014,25.0,SF2014
1248,2014090710,2014-09-07,DAL,SF,17,28,2014,-11,DAL2014,SF2014,N,45,N,0,2014,9,36,0,6,20140,0,5.0,DAL2014,25.0,SF2014
1249,2014101912,2014-10-19,DEN,SF,42,17,2014,25,DEN2014,SF2014,Y,59,Y,0,2014,10,42,6,6,20146,1,2.0,DEN2014,25.0,SF2014
1250,2014092110,2014-09-21,ARI,SF,23,14,2014,9,ARI2014,SF2014,Y,37,Y,0,2014,9,38,2,6,20142,1,24.0,ARI2014,25.0,SF2014
1251,2014111606,2014-11-16,NYG,SF,10,16,2014,-6,NYG2014,SF2014,N,26,N,0,2014,11,46,10,6,201410,0,13.0,NYG2014,25.0,SF2014
1252,2014120711,2014-12-07,OAK,SF,24,13,2014,11,OAK2014,SF2014,Y,37,Y,0,2014,12,49,13,6,201413,1,31.0,OAK2014,25.0,SF2014
1253,2014110904,2014-11-09,NO,SF,24,27,2014,-3,NO2014,SF2014,N,51,N,0,2014,11,45,9,6,20149,0,9.0,NO2014,25.0,SF2014
1254,2014122815,2014-12-28,SEA,STL,20,6,2014,14,SEA2014,STL2014,Y,26,Y,0,2014,12,52,16,6,201416,1,10.0,SEA2014,21.0,STL2014
1255,2014100507,2014-10-05,PHI,STL,34,28,2014,6,PHI2014,STL2014,Y,62,Y,0,2014,10,40,4,6,20144,1,3.0,PHI2014,21.0,STL2014
1256,2014102604,2014-10-26,KC,STL,34,7,2014,27,KC2014,STL2014,Y,41,Y,0,2014,10,43,7,6,20147,1,16.0,KC2014,21.0,STL2014
1257,2014091409,2014-09-14,TB,STL,17,19,2014,-2,TB2014,STL2014,N,36,N,0,2014,9,37,1,6,20141,0,29.0,TB2014,21.0,STL2014
1258,2014110908,2014-11-09,ARI,STL,31,14,2014,17,ARI2014,STL2014,Y,45,Y,0,2014,11,45,9,6,20149,1,24.0,ARI2014,21.0,STL2014
1259,2014120708,2014-12-07,WAS,STL,0,24,2014,-24,WAS2014,STL2014,N,24,N,0,2014,12,49,13,6,201413,0,26.0,WAS2014,21.0,STL2014
1260,2014112308,2014-11-23,SD,STL,27,24,2014,3,SD2014,STL2014,Y,51,Y,0,2014,11,47,11,6,201411,1,17.0,SD2014,21.0,STL2014
1261,2014110207,2014-11-02,SF,STL,10,13,2014,-3,SF2014,STL2014,N,23,N,0,2014,11,44,8,6,20148,0,25.0,SF2014,21.0,STL2014
1262,2014090700,2014-09-07,ATL,NO,37,34,2014,3,ATL2014,NO2014,Y,71,Y,0,2014,9,36,0,6,20140,1,12.0,ATL2014,9.0,NO2014
1263,2014113006,2014-11-30,PIT,NO,32,35,2014,-3,PIT2014,NO2014,N,67,N,0,2014,11,48,12,6,201412,0,7.0,PIT2014,9.0,NO2014
1264,2014121500,2014-12-15,CHI,NO,15,31,2014,-16,CHI2014,NO2014,N,46,N,0,2014,12,51,15,0,201415,0,23.0,CHI2014,9.0,NO2014
1265,2014122810,2014-12-28,TB,NO,20,23,2014,-3,TB2014,NO2014,N,43,N,0,2014,12,52,16,6,201416,0,29.0,TB2014,9.0,NO2014
1266,2014092810,2014-09-28,DAL,NO,38,17,2014,21,DAL2014,NO2014,Y,55,Y,0,2014,9,39,3,6,20143,1,5.0,DAL2014,9.0,NO2014
1267,2014101903,2014-10-19,DET,NO,24,23,2014,1,DET2014,NO2014,Y,47,Y,0,2014,10,42,6,6,20146,1,22.0,DET2014,9.0,NO2014
1268,2014091403,2014-09-14,CLE,NO,26,24,2014,2,CLE2014,NO2014,Y,50,Y,0,2014,9,37,1,6,20141,1,27.0,CLE2014,9.0,NO2014
1269,2014103000,2014-10-30,CAR,NO,10,28,2014,-18,CAR2014,NO2014,N,38,N,0,2014,10,44,8,3,20148,0,19.0,CAR2014,9.0,NO2014
1270,2014091800,2014-09-18,ATL,TB,56,14,2014,42,ATL2014,TB2014,Y,70,Y,0,2014,9,38,2,3,20142,1,12.0,ATL2014,29.0,TB2014
1271,2014092807,2014-09-28,PIT,TB,24,27,2014,-3,PIT2014,TB2014,N,51,N,0,2014,9,39,3,6,20143,0,7.0,PIT2014,29.0,TB2014
1272,2014112302,2014-11-23,CHI,TB,21,13,2014,8,CHI2014,TB2014,Y,34,Y,0,2014,11,47,11,6,201411,1,23.0,CHI2014,29.0,TB2014
1273,2014120702,2014-12-07,DET,TB,34,17,2014,17,DET2014,TB2014,Y,51,Y,0,2014,12,49,13,6,201413,1,22.0,DET2014,29.0,TB2014
1274,2014111608,2014-11-16,WAS,TB,7,27,2014,-20,WAS2014,TB2014,N,34,N,0,2014,11,46,10,6,201410,0,26.0,WAS2014,29.0,TB2014
1275,2014110201,2014-11-02,CLE,TB,22,17,2014,5,CLE2014,TB2014,Y,39,Y,0,2014,11,44,8,6,20148,1,27.0,CLE2014,29.0,TB2014
1276,2014121403,2014-12-14,CAR,TB,19,17,2014,2,CAR2014,TB2014,Y,36,Y,0,2014,12,50,14,6,201414,1,19.0,CAR2014,29.0,TB2014
1277,2014100505,2014-10-05,NO,TB,37,31,2014,6,NO2014,TB2014,Y,68,Y,0,2014,10,40,4,6,20144,1,9.0,NO2014,29.0,TB2014
1278,2014101200,2014-10-12,ATL,CHI,13,27,2014,-14,ATL2014,CHI2014,N,40,N,0,2014,10,41,5,6,20145,0,12.0,ATL2014,23.0,CHI2014
1279,2014092200,2014-09-22,NYJ,CHI,19,27,2014,-8,NYJ2014,CHI2014,N,46,N,0,2014,9,39,3,0,20143,0,28.0,NYJ2014,23.0,CHI2014
1280,2014112700,2014-11-27,DET,CHI,34,17,2014,17,DET2014,CHI2014,Y,51,Y,0,2014,11,48,12,3,201412,1,22.0,DET2014,23.0,CHI2014
1281,2014122806,2014-12-28,MIN,CHI,13,9,2014,4,MIN2014,CHI2014,Y,22,Y,0,2014,12,52,16,6,201416,1,20.0,MIN2014,23.0,CHI2014
1282,2014100500,2014-10-05,CAR,CHI,31,24,2014,7,CAR2014,CHI2014,Y,55,Y,0,2014,10,40,4,6,20144,1,19.0,CAR2014,23.0,CHI2014
1283,2014110910,2014-11-09,GB,CHI,55,14,2014,41,GB2014,CHI2014,Y,69,Y,0,2014,11,45,9,6,20149,1,1.0,GB2014,23.0,CHI2014
1284,2014091413,2014-09-14,SF,CHI,20,28,2014,-8,SF2014,CHI2014,N,48,N,0,2014,9,37,1,6,20141,0,25.0,SF2014,23.0,CHI2014
1285,2014102605,2014-10-26,NE,CHI,51,23,2014,28,NE2014,CHI2014,Y,74,Y,0,2014,10,43,7,6,20147,1,4.0,NE2014,23.0,CHI2014
1286,2014102600,2014-10-26,ATL,DET,21,22,2014,-1,ATL2014,DET2014,N,43,N,0,2014,10,43,7,6,20147,0,12.0,ATL2014,22.0,DET2014
1287,2014092805,2014-09-28,NYJ,DET,17,24,2014,-7,NYJ2014,DET2014,N,41,N,0,2014,9,39,3,6,20143,0,28.0,NYJ2014,22.0,DET2014
1288,2014122101,2014-12-21,CHI,DET,14,20,2014,-6,CHI2014,DET2014,N,34,N,0,2014,12,51,15,6,201415,0,23.0,CHI2014,22.0,DET2014
1289,2014111610,2014-11-16,ARI,DET,14,6,2014,8,ARI2014,DET2014,Y,20,Y,0,2014,11,46,10,6,201410,1,24.0,ARI2014,22.0,DET2014
1290,2014101205,2014-10-12,MIN,DET,3,17,2014,-14,MIN2014,DET2014,N,20,N,0,2014,10,41,5,6,20145,0,20.0,MIN2014,22.0,DET2014
1291,2014091401,2014-09-14,CAR,DET,24,7,2014,17,CAR2014,DET2014,Y,31,Y,0,2014,9,37,1,6,20141,1,19.0,CAR2014,22.0,DET2014
